ID X Y Z Length
1591 270.00000000 230.00000000  70.00000000 500.00000000
1592 270.00000000 230.00000000  70.00000000 500.00000000
1593 270.00000000 230.00000000  70.00000000 500.00000000
1594 270.00000000 230.00000000  70.00000000 500.00000000
1595 270.00000000 230.00000000  70.00000000 500.00000000
1596 270.00000000 230.00000000  70.00000000 500.00000000
1597 270.00000000 230.00000000  70.00000000 500.00000000
1598 270.00000000 230.00000000  70.00000000 500.00000000
1599 270.00000000 230.00000000  70.00000000 500.00000000
1600 270.00000000 230.00000000  70.00000000 500.00000000
1601 270.00000000 230.00000000  70.00000000 500.00000000
1602 270.00000000 230.00000000  70.00000000 500.00000000
1603 270.00000000 230.00000000  70.00000000 500.00000000
1604 270.00000000 230.00000000  70.00000000 500.00000000
1605 270.00000000 230.00000000  70.00000000 500.00000000
1606 270.00000000 230.00000000  70.00000000 500.00000000
1607 270.00000000 230.00000000  70.00000000 500.00000000
1608 270.00000000 230.00000000  70.00000000 500.00000000
1609 270.00000000 230.00000000  70.00000000 500.00000000
1610 270.00000000 230.00000000  70.00000000 500.00000000
1611 270.00000000 230.00000000  70.00000000 500.00000000
1612 270.00000000 230.00000000  70.00000000 500.00000000
1613 270.00000000 230.00000000  70.00000000 500.00000000
1614 270.00000000 230.00000000  70.00000000 500.00000000
1615 270.00000000 230.00000000  70.00000000 500.00000000
1616 270.00000000 230.00000000  70.00000000 500.00000000
1617 270.00000000 230.00000000  70.00000000 500.00000000
1618 270.00000000 230.00000000  70.00000000 500.00000000
1619 270.00000000 230.00000000  70.00000000 500.00000000
1620 270.00000000 230.00000000  70.00000000 500.00000000
1621 270.00000000 190.00000000  70.00000000 500.00000000
1622 270.00000000 190.00000000  70.00000000 500.00000000
1623 270.00000000 190.00000000  70.00000000 500.00000000
1624 270.00000000 190.00000000  70.00000000 500.00000000
1625 270.00000000 190.00000000  70.00000000 500.00000000
1626 270.00000000 190.00000000  70.00000000 500.00000000
1627 270.00000000 190.00000000  70.00000000 500.00000000
1628 270.00000000 190.00000000  70.00000000 500.00000000
1629 270.00000000 190.00000000  70.00000000 500.00000000
1630 270.00000000 190.00000000  70.00000000 500.00000000
1631 270.00000000 190.00000000  70.00000000 500.00000000
1632 270.00000000 190.00000000  70.00000000 500.00000000
1633 270.00000000 190.00000000  70.00000000 500.00000000
1634 270.00000000 190.00000000  70.00000000 500.00000000
1635 270.00000000 190.00000000  70.00000000 500.00000000
1636 270.00000000 190.00000000  70.00000000 500.00000000
1637 270.00000000 190.00000000  70.00000000 500.00000000
1638 270.00000000 190.00000000  70.00000000 500.00000000
1639 270.00000000 190.00000000  70.00000000 500.00000000
1640 270.00000000 190.00000000  70.00000000 500.00000000
1641 270.00000000 190.00000000  70.00000000 500.00000000
1642 270.00000000 190.00000000  70.00000000 500.00000000
1643 270.00000000 190.00000000  70.00000000 500.00000000
1644 270.00000000 190.00000000  70.00000000 500.00000000
1645 270.00000000 190.00000000  70.00000000 500.00000000
1646 270.00000000 190.00000000  70.00000000 500.00000000
1647 270.00000000 190.00000000  70.00000000 500.00000000
1648 270.00000000 190.00000000  70.00000000 500.00000000
1649 270.00000000 190.00000000  70.00000000 500.00000000
1650 270.00000000 190.00000000  70.00000000 500.00000000
1651 270.00000000 190.00000000  70.00000000 500.00000000
1652 270.00000000 190.00000000  70.00000000 500.00000000
1653 270.00000000 190.00000000  70.00000000 500.00000000
1654 270.00000000 190.00000000  70.00000000 500.00000000
1655 270.00000000 190.00000000  70.00000000 500.00000000
1656 270.00000000 190.00000000  70.00000000 500.00000000
1657 270.00000000 190.00000000  70.00000000 500.00000000
1658 270.00000000 190.00000000  70.00000000 500.00000000
1659 270.00000000 190.00000000  70.00000000 500.00000000
1660 270.00000000 190.00000000  70.00000000 500.00000000
1661 270.00000000 190.00000000  70.00000000 500.00000000
1662 270.00000000 190.00000000  70.00000000 500.00000000
1663 270.00000000 190.00000000  70.00000000 500.00000000
1664 270.00000000 190.00000000  70.00000000 500.00000000
1665 270.00000000 190.00000000  70.00000000 500.00000000
1666 270.00000000 190.00000000  70.00000000 500.00000000
1667 270.00000000 190.00000000  70.00000000 500.00000000
1668 270.00000000 190.00000000  70.00000000 500.00000000
1669 270.00000000 190.00000000  70.00000000 500.00000000
1670 270.00000000 190.00000000  70.00000000 500.00000000
1671 270.00000000 190.00000000  70.00000000 500.00000000
1672 270.00000000 190.00000000  70.00000000 500.00000000
1673 270.00000000 190.00000000  70.00000000 500.00000000
1674 270.00000000 190.00000000  70.00000000 500.00000000
1675 270.00000000 190.00000000  70.00000000 500.00000000
1676 270.00000000 190.00000000  70.00000000 500.00000000
1677 270.00000000 190.00000000  70.00000000 500.00000000
1678 270.00000000 190.00000000  70.00000000 500.00000000
1679 270.00000000 190.00000000  70.00000000 500.00000000
1680 270.00000000 190.00000000  70.00000000 500.00000000
1681 270.00000000 190.00000000  70.00000000 500.00000000
1682 270.00000000 190.00000000  70.00000000 500.00000000
1683 270.00000000 190.00000000  70.00000000 500.00000000
1684 270.00000000 190.00000000  70.00000000 500.00000000
1685 270.00000000 190.00000000  70.00000000 500.00000000
1686 270.00000000 190.00000000  70.00000000 500.00000000
1687 270.00000000 190.00000000  70.00000000 500.00000000
1688 270.00000000 190.00000000  70.00000000 500.00000000
1689 270.00000000 190.00000000  70.00000000 500.00000000
1690 270.00000000 190.00000000  70.00000000 500.00000000
1691 270.00000000 190.00000000  70.00000000 500.00000000
1692 270.00000000 190.00000000  70.00000000 500.00000000
1693 270.00000000 190.00000000  70.00000000 500.00000000
1694 270.00000000 190.00000000  70.00000000 500.00000000
1695 270.00000000 190.00000000  70.00000000 500.00000000
1696 270.00000000 190.00000000  70.00000000 500.00000000
1697 270.00000000 190.00000000  70.00000000 500.00000000
1698 270.00000000 190.00000000  70.00000000 500.00000000
1699 270.00000000 190.00000000  70.00000000 500.00000000
1700 270.00000000 190.00000000  70.00000000 500.00000000
1701 270.00000000 190.00000000  70.00000000 500.00000000
1702 270.00000000 190.00000000  70.00000000 500.00000000
1703 270.00000000 190.00000000  70.00000000 500.00000000
1704 270.00000000 190.00000000  70.00000000 500.00000000
1705 270.00000000 190.00000000  70.00000000 500.00000000
1706 270.00000000 190.00000000  70.00000000 500.00000000
1707 270.00000000 190.00000000  70.00000000 500.00000000
1708 270.00000000 190.00000000  70.00000000 500.00000000
1709 270.00000000 190.00000000  70.00000000 500.00000000
1710 270.00000000 190.00000000  70.00000000 500.00000000
1711 270.00000000 190.00000000  70.00000000 500.00000000
1712 270.00000000 190.00000000  70.00000000 500.00000000
1713 270.00000000 190.00000000  70.00000000 500.00000000
1714 270.00000000 190.00000000  70.00000000 500.00000000
1715 270.00000000 190.00000000  70.00000000 500.00000000
1716 270.00000000 190.00000000  70.00000000 500.00000000
1717 270.00000000 190.00000000  70.00000000 500.00000000
1718 270.00000000 190.00000000  70.00000000 500.00000000
1719 270.00000000 190.00000000  70.00000000 500.00000000
1720 270.00000000 190.00000000  70.00000000 500.00000000
1721 270.00000000 190.00000000  70.00000000 500.00000000
1722 270.00000000 190.00000000  70.00000000 500.00000000
1723 270.00000000 190.00000000  70.00000000 500.00000000
1724 270.00000000 190.00000000  70.00000000 500.00000000
1725 270.00000000 190.00000000  70.00000000 500.00000000
1726 270.00000000 190.00000000  70.00000000 500.00000000
1727 270.00000000 190.00000000  70.00000000 500.00000000
1728 270.00000000 190.00000000  70.00000000 500.00000000
